0.00733325 0.0199442 0.0248138 0.0321393 0.0199971 AC1<0, 0<AC2<20
0.00733457 0.0199442 0.0246274 0.0321393 0.0199971 AC1<0, 0.2<AC2<20
0.00733985 0.0200342 0.0237551 0.0321831 0.0200167 AC1<0, 0.4<AC2<20
0.00733721 0.0201693 0.0223517 0.0322049 0.0202322 AC1<0, 0.6<AC2<20
0.00733853 0.0197641 0.0203786 0.0322707 0.0205455 AC1<0, 0.8<AC2<20
0.00734646 0.0197191 0.0180045 0.0323071 0.0208393 AC1<0, 1<AC2<20
0.00734382 0.0198992 0.0159399 0.0323801 0.0210939 AC1<0, 1.2<AC2<20
0.00733853 0.0192689 0.0142165 0.0312614 0.0214073 AC1<0, 1.4<AC2<20
0.00734118 0.0187736 0.012785 0.030735 0.021564 AC1<0, 1.6<AC2<20
0.0073425 0.0187736 0.0114344 0.0308006 0.0217207 AC1<0, 1.8<AC2<20
0.00733721 0.0183234 0.0102526 0.0308445 0.0219165 AC1<0, 2<AC2<20
0.00733589 0.0181433 0.00946124 0.0302816 0.0219949 AC1<0, 2.2<AC2<20
0.00732796 0.0180983 0.00853973 0.0297332 0.0221516 AC1<0, 2.4<AC2<20
0.007324 0.0178282 0.00770968 0.0285854 0.0222103 AC1<0, 2.6<AC2<20
0.00732928 0.017333 0.00674597 0.0274595 0.0207218 AC1<0, 2.8<AC2<20
0.00732928 0.017423 0.00618673 0.0274814 0.0208002 AC1<0, 3<AC2<20
0.00732664 0.0170628 0.00564157 0.0263336 0.0208197 AC1<0, 3.2<AC2<20
0.00732268 0.0165226 0.00518434 0.0246083 0.020996 AC1<0, 3.4<AC2<20
0.00731871 0.0163425 0.0048291 0.0246156 0.0210939 AC1<0, 3.6<AC2<20
0.00732268 0.0158923 0.00449497 0.0228756 0.0211331 AC1<0, 3.8<AC2<20
0.00732136 0.0157122 0.00400959 0.0228829 0.019625 AC1<0, 4<AC2<20
0.00732268 0.0155321 0.00366843 0.0223053 0.0197033 AC1<0, 4.2<AC2<20
0.00731343 0.0153971 0.00346091 0.0223053 0.0197425 AC1<0, 4.4<AC2<20
0.00730946 0.0153971 0.00318306 0.0223199 0.0197817 AC1<0, 4.6<AC2<20
0.00728832 0.0154421 0.00301423 0.0223199 0.0198013 AC1<0, 4.8<AC2<20
0.00727247 0.0153521 0.00292278 0.0223272 0.0198404 AC1<0, 5<AC2<20
0.00726718 0.0153971 0.00269768 0.0223272 0.01986 AC1<0, 5.2<AC2<20
0.00725529 0.0149019 0.00248665 0.0217496 0.0167655 AC1<0, 5.4<AC2<20
0.00724472 0.0143616 0.00234596 0.0211721 0.0168438 AC1<0, 5.6<AC2<20
0.0072249 0.0136413 0.00226507 0.0194175 0.0153749 AC1<0, 5.8<AC2<20
0.00720376 0.013101 0.0021279 0.0182551 0.0153945 AC1<0, 6<AC2<20
0.00718923 0.0125608 0.00204349 0.0182624 0.0153945 AC1<0, 6.2<AC2<20
0.00718394 0.0123807 0.00191687 0.0182624 0.0138276 AC1<0, 6.4<AC2<20
0.0071628 0.0122006 0.00183246 0.0176849 0.0138668 AC1<0, 6.6<AC2<20
0.00715223 0.0122006 0.00174804 0.0176849 0.0138668 AC1<0, 6.8<AC2<20
0.00712052 0.0122006 0.00166363 0.0176922 0.0138864 AC1<0, 7<AC2<20
0.00708352 0.0115253 0.00152294 0.0165371 0.0139059 AC1<0, 7.2<AC2<20
0.00703728 0.0109851 0.00150887 0.0153747 0.0139451 AC1<0, 7.4<AC2<20
0.00701085 0.0102647 0.00145612 0.014205 0.0108701 AC1<0, 7.6<AC2<20
0.00699631 0.00936431 0.00145612 0.0118656 0.0108701 AC1<0, 7.8<AC2<20
0.00695932 0.00936431 0.00138577 0.0118729 0.0108897 AC1<0, 8<AC2<20
0.00692232 0.00918422 0.00134357 0.0118948 0.00932286 AC1<0, 8.2<AC2<20
0.00689061 0.00846389 0.00130136 0.01131 0.00775599 AC1<0, 8.4<AC2<20
0.00684965 0.00832883 0.00127322 0.01131 0.00775599 AC1<0, 8.6<AC2<20
0.00679812 0.00832883 0.00125915 0.0113173 0.00775599 AC1<0, 8.8<AC2<20
0.00672677 0.00796867 0.00123453 0.010747 0.00775599 AC1<0, 9<AC2<20
0.00666335 0.00805871 0.00116419 0.0107543 0.00777558 AC1<0, 9.2<AC2<20
0.00663163 0.00769854 0.00112198 0.0107617 0.00781475 AC1<0, 9.4<AC2<20
0.0065735 0.00720331 0.00110791 0.0101768 0.00785392 AC1<0, 9.6<AC2<20
0.00653122 0.00684315 0.00106923 0.00900709 0.00785392 AC1<0, 9.8<AC2<20
0.00645722 0.00666307 0.0010446 0.0090144 0.00789309 AC1<0, 10<AC2<20
0.00640437 0.00648298 0.00103054 0.00843686 0.00789309 AC1<0, 10.2<AC2<20
0.00632509 0.00612282 0.000960192 0.00785929 0.00634581 AC1<0, 10.4<AC2<20
0.00628809 0.00558257 0.000925021 0.00728909 0.00477894 AC1<0, 10.6<AC2<20
0.00618768 0.00540249 0.000928538 0.0072964 0.00325125 AC1<0, 10.8<AC2<20
