6.72704e-06 1.5658e-05 3.50693e-05 0.000574126 0.000836859|Ave(z)|<0
0.00494438 0.00562904 0.0101789 0.024545 0.0160991|Ave(z)|<0.005
0.00948008 0.0108471 0.0208399 0.0525495 0.0246664|Ave(z)|<0.01
0.0140175 0.0163743 0.0328336 0.075358 0.0442175|Ave(z)|<0.015
0.0188643 0.0224183 0.0431352 0.107826 0.0594274|Ave(z)|<0.02
0.0238894 0.0285758 0.0542872 0.135206 0.0755474|Ave(z)|<0.025
0.0286202 0.0343966 0.0655006 0.166172 0.088979|Ave(z)|<0.03
0.0334637 0.0402488 0.0772488 0.193621 0.0993237|Ave(z)|<0.035
0.0382214 0.04596 0.0881817 0.231311 0.104667|Ave(z)|<0.04
0.0430463 0.0519688 0.0992197 0.258084 0.120578|Ave(z)|<0.045
0.0478024 0.0576096 0.110082 0.282684 0.13571|Ave(z)|<0.05
0.0523128 0.0629959 0.120296 0.300913 0.151862|Ave(z)|<0.055
0.056973 0.0687737 0.130826 0.327076 0.162088|Ave(z)|<0.06
0.0617172 0.0740818 0.141285 0.345897 0.174802|Ave(z)|<0.065
0.0664951 0.0791628 0.151859 0.36652 0.19846|Ave(z)|<0.07
0.0711418 0.0842868 0.163493 0.386074 0.211354|Ave(z)|<0.075
0.0757129 0.0893639 0.173225 0.403706 0.225747|Ave(z)|<0.08
0.0800468 0.0947229 0.183176 0.429459 0.236749|Ave(z)|<0.085
0.0843268 0.0999135 0.194196 0.450541 0.245951|Ave(z)|<0.09
0.0889483 0.105507 0.203288 0.475506 0.252265|Ave(z)|<0.095
0.0935328 0.111027 0.211599 0.495812 0.26772|Ave(z)|<0.1
0.0986117 0.117192 0.220077 0.513333 0.279104|Ave(z)|<0.105
0.107271 0.126121 0.23108 0.531725 0.287672|Ave(z)|<0.11
0.128207 0.144813 0.252139 0.554802 0.297845|Ave(z)|<0.115
0.192005 0.196594 0.30292 0.587688 0.354511|Ave(z)|<0.12
0.348306 0.318914 0.425723 0.654185 0.472783|Ave(z)|<0.125
0.503028 0.435119 0.539234 0.707974 0.596214|Ave(z)|<0.13
0.562847 0.482489 0.580931 0.720966 0.635804|Ave(z)|<0.135
0.581322 0.497207 0.592732 0.72792 0.656793|Ave(z)|<0.14
0.58779 0.502081 0.595897 0.728582 0.65858|Ave(z)|<0.145
0.590101 0.504183 0.596642 0.728178 0.661015|Ave(z)|<0.15
0.591317 0.505455 0.596993 0.72909 0.661328|Ave(z)|<0.155
0.592094 0.50603 0.597308 0.728976 0.661098|Ave(z)|<0.16
0.592609 0.506606 0.59751 0.728896 0.661829|Ave(z)|<0.165
0.592969 0.506997 0.597536 0.729956 0.661725|Ave(z)|<0.17
0.593234 0.507302 0.597589 0.729906 0.661631|Ave(z)|<0.175
0.593433 0.507393 0.597571 0.729856 0.661568|Ave(z)|<0.18
0.593631 0.50762 0.597703 0.730408 0.661506|Ave(z)|<0.185
0.593712 0.507651 0.597773 0.730379 0.661474|Ave(z)|<0.19
0.593851 0.507784 0.597773 0.730343 0.662289|Ave(z)|<0.195
0.593973 0.507925 0.597764 0.730313 0.662994|Ave(z)|<0.2
0.594121 0.507988 0.597756 0.730284 0.662973|Ave(z)|<0.205
0.594227 0.508117 0.597782 0.730839 0.663021|Ave(z)|<0.21
0.594314 0.508203 0.597782 0.730832 0.662958|Ave(z)|<0.215
0.594401 0.508262 0.597764 0.73081 0.663711|Ave(z)|<0.22
0.594462 0.508371 0.597756 0.730781 0.665342|Ave(z)|<0.225
0.594549 0.508399 0.597826 0.73076 0.665321|Ave(z)|<0.23
0.5946 0.50843 0.597808 0.730746 0.665311|Ave(z)|<0.235
0.594692 0.508508 0.597834 0.730731 0.665311|Ave(z)|<0.24
0.594733 0.508539 0.597817 0.73071 0.665301|Ave(z)|<0.245
0.594765 0.508594 0.597834 0.730695 0.665269|Ave(z)|<0.25
0.594785 0.508622 0.597834 0.730695 0.665259|Ave(z)|<0.255
0.594805 0.508669 0.597861 0.730695 0.665259|Ave(z)|<0.26
0.59483 0.508684 0.597861 0.730688 0.665248|Ave(z)|<0.265
0.594864 0.508716 0.597861 0.730688 0.665227|Ave(z)|<0.27
0.594877 0.508727 0.597896 0.730688 0.665227|Ave(z)|<0.275
0.594898 0.508743 0.597896 0.730684 0.665228|Ave(z)|<0.28
0.594918 0.50879 0.597931 0.730677 0.665228|Ave(z)|<0.285
0.594924 0.50879 0.597931 0.730648 0.665228|Ave(z)|<0.29
0.594935 0.508802 0.597931 0.730648 0.665218|Ave(z)|<0.295
0.594955 0.508817 0.597966 0.730648 0.665218|Ave(z)|<0.3
0.594968 0.508833 0.598001 0.730648 0.665208|Ave(z)|<0.305
0.594968 0.508849 0.598001 0.730648 0.665208|Ave(z)|<0.31
0.594995 0.50888 0.598001 0.730634 0.665208|Ave(z)|<0.315
0.59502 0.50888 0.598001 0.730634 0.665197|Ave(z)|<0.32
0.59504 0.508911 0.598001 0.730634 0.665197|Ave(z)|<0.325
0.595047 0.508935 0.598001 0.730634 0.665197|Ave(z)|<0.33
0.595054 0.50895 0.598001 0.730634 0.665197|Ave(z)|<0.335
0.595061 0.508966 0.597992 0.730634 0.665197|Ave(z)|<0.34
0.595088 0.508982 0.597984 0.730634 0.665197|Ave(z)|<0.345
0.595108 0.508997 0.597984 0.730634 0.665197|Ave(z)|<0.35
0.595121 0.508997 0.597984 0.730634 0.665197|Ave(z)|<0.355
0.595121 0.508997 0.597975 0.730634 0.665197|Ave(z)|<0.36
0.595121 0.508997 0.597975 0.730634 0.665197|Ave(z)|<0.365
0.595121 0.508997 0.597975 0.730634 0.665197|Ave(z)|<0.37
