#Acceptance by SIMC
#1.6<pe[GeV/c]<2.0, 100 partition --> 1bin=4MeV/c
1 0 0
2 0 0
3 0 0
4 0 0
5 0 0
6 0 0
7 0 0
8 0 0
9 0 0
10 0 0
11 0 0
12 0 0
13 0 0
14 0 0
15 0 0
16 0 0
17 0 0
18 0 0
19 0 0
20 0 0
21 0 0
22 0 0
23 0 0
24 0 0
25 0 0
26 0 0
27 0 0
28 0 0
29 0 0
30 0 0
31 0 0
32 0 0
33 0 0
34 0 0
35 0 0
36 0.165 0.00570733
37 1.80353 0.0154677
38 2.31322 0.0167856
39 2.31666 0.0167934
40 2.3458 0.0168592
41 2.31574 0.0167913
42 2.34259 0.016852
43 2.33318 0.0168308
44 2.32676 0.0168163
45 2.31345 0.0167861
46 2.32882 0.016821
47 2.28683 0.0167251
48 2.33433 0.0168334
49 2.32125 0.0168038
50 2.28797 0.0167278
51 2.29715 0.0167489
52 2.27375 0.0166949
53 2.27007 0.0166864
54 2.25126 0.0166424
55 2.29853 0.016752
56 2.26044 0.0166639
57 2.24391 0.0166252
58 2.2469 0.0166322
59 2.25126 0.0166424
60 2.26548 0.0166757
61 2.26227 0.0166682
62 2.26227 0.0166682
63 2.1932 0.0165044
64 2.19916 0.0165188
65 2.20467 0.016532
66 2.22945 0.0165911
67 2.1652 0.0164365
68 2.17736 0.0164661
69 2.18861 0.0164933
70 2.13605 0.0163647
71 2.07409 0.0162088
72 2.06055 0.0161741
73 1.98345 0.0159718
74 1.92653 0.0158174
75 1.91276 0.0157793
76 1.63187 0.0149394
77 1.33492 0.0138933
78 1.05701 0.0127166
79 0.32151 0.00772032
80 0 0
81 0 0
82 0 0
83 0 0
84 0 0
85 0 0
86 0 0
87 0 0
88 0 0
89 0 0
90 0 0
91 0 0
92 0 0
93 0 0
94 0 0
95 0 0
96 0 0
97 0 0
98 0 0
99 0 0
100 0 0
#Acceptance (average)=2.07079
