#Acceptance by SIMC
#1.6<pe[GeV/c]<2.0, 100 partition --> 1bin=4MeV/c
1 0 0
2 0 0
3 0 0
4 0 0
5 0 0
6 0 0
7 0 0
8 0 0
9 0 0
10 0 0
11 0 0
12 0 0
13 0 0
14 0 0
15 0 0
16 0 0
17 0 0
18 0 0
19 0 0
20 0 0
21 0 0
22 0 0
23 0 0
24 0 0
25 0 0
26 0 0
27 0 0
28 0 0
29 0 0
30 0 0
31 0 0
32 0 0
33 0 0
34 0 0
35 0.00184712 0.000648047
36 1.40081 0.0141851
37 3.89419 0.019424
38 4.36429 0.0199074
39 4.37699 0.0199191
40 4.36221 0.0199054
41 4.37883 0.0199208
42 4.3248 0.0198705
43 4.30656 0.0198533
44 4.25415 0.019803
45 4.25392 0.0198027
46 4.30818 0.0198548
47 4.2627 0.0198113
48 4.24215 0.0197913
49 4.24168 0.0197908
50 4.27562 0.0198237
51 4.26685 0.0198153
52 4.27031 0.0198186
53 4.21028 0.0197599
54 4.20035 0.0197501
55 4.24145 0.0197906
56 4.20982 0.0197595
57 4.18742 0.0197372
58 4.24561 0.0197947
59 4.19181 0.0197416
60 4.10892 0.0196572
61 4.21883 0.0197684
62 4.22298 0.0197725
63 4.16572 0.0197154
64 4.11793 0.0196666
65 4.14979 0.0196992
66 4.11654 0.0196651
67 4.11654 0.0196651
68 4.09922 0.0196472
69 4.07706 0.019624
70 3.9473 0.0194837
71 3.91613 0.0194488
72 3.85033 0.0193736
73 3.7612 0.0192682
74 3.74689 0.0192509
75 3.39986 0.0187969
76 2.84688 0.0179171
77 2.35069 0.0169217
78 1.3858 0.0141292
79 0 0
80 0 0
81 0 0
82 0 0
83 0 0
84 0 0
85 0 0
86 0 0
87 0 0
88 0 0
89 0 0
90 0 0
91 0 0
92 0 0
93 0 0
94 0 0
95 0 0
96 0 0
97 0 0
98 0 0
99 0 0
100 0 0
#Acceptance (average)=3.86072
