#Acceptance by SIMC
#1.6<pe[GeV/c]<2.0, 100 partition --> 1bin=4MeV/c
1 0 0
2 0 0
3 0 0
4 0 0
5 0 0
6 0 0
7 0 0
8 0 0
9 0 0
10 0 0
11 0 0
12 0 0
13 0 0
14 0 0
15 0 0
16 0 0
17 0 0
18 0 0
19 0 0
20 0 0
21 0 0
22 0 0
23 0 0
24 0 0
25 0 0
26 0 0
27 0 0
28 0 0
29 0 0
30 0 0
31 0 0
32 0 0
33 0 0
34 0 0
35 0.052643 0.00334359
36 1.89792 0.0157861
37 3.87595 0.0194032
38 4.88448 0.0203351
39 4.89949 0.020346
40 4.90757 0.0203518
41 4.87502 0.0203282
42 4.87986 0.0203318
43 4.84246 0.0203043
44 4.89072 0.0203396
45 4.86209 0.0203188
46 4.85285 0.020312
47 4.77873 0.0202564
48 4.75888 0.0202412
49 4.78035 0.0202576
50 4.80483 0.0202762
51 4.76673 0.0202472
52 4.71593 0.0202077
53 4.64205 0.0201486
54 4.59148 0.020107
55 4.59379 0.0201089
56 4.56401 0.0200839
57 4.54253 0.0200657
58 4.51898 0.0200455
59 4.4481 0.0199834
60 4.36221 0.0199054
61 4.37375 0.0199161
62 4.28186 0.0198297
63 4.30426 0.0198511
64 4.21998 0.0197695
65 4.15002 0.0196994
66 4.09438 0.0196421
67 4.00087 0.0195426
68 3.90343 0.0194345
69 3.78429 0.0192959
70 3.73165 0.0192324
71 3.65568 0.0191381
72 3.48575 0.0189157
73 3.43449 0.0188453
74 3.377 0.0187646
75 2.97387 0.0181383
76 2.5204 0.0172877
77 2.07824 0.0162689
78 1.29853 0.0137935
79 0 0
80 0 0
81 0 0
82 0 0
83 0 0
84 0 0
85 0 0
86 0 0
87 0 0
88 0 0
89 0 0
90 0 0
91 0 0
92 0 0
93 0 0
94 0 0
95 0 0
96 0 0
97 0 0
98 0 0
99 0 0
100 0 0
#Acceptance (average)=4.05132
