#Acceptance by SIMC
#1.6<pe[GeV/c]<2.0, 100 partition --> 1bin=4MeV/c
1 0 0
2 0 0
3 0 0
4 0 0
5 0 0
6 0 0
7 0 0
8 0 0
9 0 0
10 0 0
11 0 0
12 0 0
13 0 0
14 0 0
15 0 0
16 0 0
17 0 0
18 0 0
19 0 0
20 0 0
21 0 0
22 0 0
23 0 0
24 0 0
25 0 0
26 0 0
27 0 0
28 0 0
29 0 0
30 0 0
31 0 0
32 0 0
33 0 0
34 0 0
35 0.00900472 0.00141749
36 0.798649 0.0114134
37 1.80233 0.0155114
38 2.17545 0.0165117
39 2.17914 0.0165207
40 2.17891 0.0165202
41 2.1295 0.0163984
42 2.20015 0.0165716
43 2.14936 0.0164477
44 2.11542 0.0163632
45 2.12304 0.0163823
46 2.14405 0.0164346
47 2.14774 0.0164437
48 2.10018 0.0163247
49 2.10064 0.0163259
50 2.09233 0.0163048
51 2.11265 0.0163562
52 2.10826 0.0163452
53 2.09163 0.0163031
54 2.06254 0.0162286
55 2.09556 0.0163131
56 2.09117 0.0163019
57 2.07409 0.0162583
58 2.00667 0.0160825
59 2.0256 0.0161325
60 2.0473 0.0161892
61 1.94964 0.0159291
62 1.96234 0.0159637
63 1.97342 0.0159937
64 1.94179 0.0159077
65 1.88683 0.0157549
66 1.86998 0.0157072
67 1.84712 0.0156418
68 1.79148 0.0154793
69 1.78317 0.0154546
70 1.71528 0.0152488
71 1.71067 0.0152345
72 1.67118 0.0151109
73 1.60561 0.0148995
74 1.53149 0.0146508
75 1.38973 0.0141439
76 1.16276 0.0132315
77 0.92587 0.01211
78 0.562449 0.00987036
79 0 0
80 0 0
81 0 0
82 0 0
83 0 0
84 0 0
85 0 0
86 0 0
87 0 0
88 0 0
89 0 0
90 0 0
91 0 0
92 0 0
93 0 0
94 0 0
95 0 0
96 0 0
97 0 0
98 0 0
99 0 0
100 0 0
#Acceptance (average)=1.82823
