#Acceptance by SIMC
#1.6<pe[GeV/c]<2.0, 100 partition --> 1bin=4MeV/c
1 0 0
2 0 0
3 0 0
4 0 0
5 0 0
6 0 0
7 0 0
8 0 0
9 0 0
10 0 0
11 0 0
12 0 0
13 0 0
14 0 0
15 0 0
16 0 0
17 0 0
18 0 0
19 0 0
20 0 0
21 0 0
22 0 0
23 0 0
24 0 0
25 0 0
26 0 0
27 0 0
28 0 0
29 0 0
30 0 0
31 0 0
32 0 0
33 0 0
34 0 0
35 0.0524121 0.00333656
36 1.33986 0.0139548
37 2.5645 0.0173782
38 3.19021 0.0184879
39 3.17728 0.0184679
40 3.20799 0.0185152
41 3.15581 0.0184345
42 3.27356 0.0186141
43 3.22554 0.018542
44 3.1655 0.0184496
45 3.16112 0.0184428
46 3.17913 0.0184708
47 3.1408 0.0184109
48 3.1057 0.0183552
49 3.07615 0.0183077
50 3.0242 0.0182226
51 2.97433 0.0181391
52 2.97987 0.0181484
53 2.91614 0.0180393
54 2.8695 0.0179574
55 2.83833 0.0179018
56 2.82471 0.0178772
57 2.73974 0.0177206
58 2.73882 0.0177189
59 2.69888 0.0176432
60 2.64785 0.0175445
61 2.58736 0.0174245
62 2.6183 0.0174862
63 2.56173 0.0173726
64 2.47722 0.0171973
65 2.42758 0.0170911
66 2.38787 0.0170043
67 2.28535 0.0167728
68 2.2999 0.0168064
69 2.20246 0.0165772
70 2.16044 0.016475
71 2.12904 0.0163973
72 2.0637 0.0162316
73 1.9725 0.0159912
74 1.94687 0.0159216
75 1.74276 0.015333
76 1.49063 0.0145091
77 1.20225 0.0134003
78 0.727073 0.0109847
79 0 0
80 0 0
81 0 0
82 0 0
83 0 0
84 0 0
85 0 0
86 0 0
87 0 0
88 0 0
89 0 0
90 0 0
91 0 0
92 0 0
93 0 0
94 0 0
95 0 0
96 0 0
97 0 0
98 0 0
99 0 0
100 0 0
#Acceptance (average)=2.51252
