#Acceptance by SIMC
#1.6<pe[GeV/c]<2.0, 100 partition --> 1bin=4MeV/c
1 0 0
2 0 0
3 0 0
4 0 0
5 0 0
6 0 0
7 0 0
8 0 0
9 0 0
10 0 0
11 0 0
12 0 0
13 0 0
14 0 0
15 0 0
16 0 0
17 0 0
18 0 0
19 0 0
20 0 0
21 0 0
22 0 0
23 0 0
24 0 0
25 0 0
26 0 0
27 0 0
28 0 0
29 0 0
30 0 0
31 0 0
32 0 0
33 0 0
34 0 0
35 0.00413074 0.000962457
36 0.626496 0.0102965
37 1.69062 0.0151258
38 2.45389 0.0170955
39 2.58699 0.0173706
40 2.64276 0.0174811
41 2.5746 0.0173457
42 2.65836 0.0175115
43 2.63496 0.0174658
44 2.63909 0.0174739
45 2.60168 0.0174
46 2.55854 0.0173132
47 2.53238 0.0172597
48 2.5489 0.0172936
49 2.53719 0.0172696
50 2.5053 0.0172037
51 2.51975 0.0172337
52 2.53651 0.0172682
53 2.47317 0.0171364
54 2.46537 0.0171198
55 2.44402 0.0170744
56 2.39859 0.016976
57 2.39262 0.016963
58 2.43048 0.0170453
59 2.3956 0.0169695
60 2.3559 0.0168818
61 2.34259 0.016852
62 2.30748 0.0167725
63 2.31551 0.0167908
64 2.25975 0.0166623
65 2.21178 0.016549
66 2.15281 0.0164061
67 2.10301 0.0162822
68 2.008 0.0160371
69 2.01397 0.0160528
70 1.98482 0.0159755
71 1.9224 0.015806
72 1.88247 0.0156947
73 1.81317 0.0154959
74 1.78242 0.0154053
75 1.64495 0.0149815
76 1.43658 0.0142726
77 1.19631 0.0133345
78 0.992297 0.0124073
79 0.322657 0.00773253
80 0 0
81 0 0
82 0 0
83 0 0
84 0 0
85 0 0
86 0 0
87 0 0
88 0 0
89 0 0
90 0 0
91 0 0
92 0 0
93 0 0
94 0 0
95 0 0
96 0 0
97 0 0
98 0 0
99 0 0
100 0 0
#Acceptance (average)=2.10891
