#Acceptance by SIMC
#1.6<pe[GeV/c]<2.0, 100 partition --> 1bin=4MeV/c
1 0 0
2 0 0
3 0 0
4 0 0
5 0 0
6 0 0
7 0 0
8 0 0
9 0 0
10 0 0
11 0 0
12 0 0
13 0 0
14 0 0
15 0 0
16 0 0
17 0 0
18 0 0
19 0 0
20 0 0
21 0 0
22 0 0
23 0 0
24 0 0
25 0 0
26 0 0
27 0 0
28 0 0
29 0 0
30 0 0
31 0 0
32 0 0
33 0 0
34 0 0
35 0 0
36 0.0975315 0.00446726
37 1.2865 0.0137038
38 1.6282 0.0149276
39 1.62178 0.0149068
40 1.64151 0.0149704
41 1.62889 0.0149298
42 1.60709 0.0148589
43 1.64174 0.0149712
44 1.60548 0.0148537
45 1.60388 0.0148484
46 1.5846 0.0147849
47 1.64863 0.0149932
48 1.62224 0.0149083
49 1.58621 0.0147902
50 1.57886 0.0147659
51 1.57496 0.0147529
52 1.57932 0.0147674
53 1.59516 0.0148198
54 1.59057 0.0148046
55 1.55018 0.0146697
56 1.57427 0.0147506
57 1.57106 0.0147399
58 1.5846 0.0147849
59 1.56486 0.0147191
60 1.55109 0.0146728
61 1.541 0.0146386
62 1.55844 0.0146976
63 1.54605 0.0146557
64 1.52654 0.0145893
65 1.51552 0.0145514
66 1.49923 0.0144949
67 1.50428 0.0145125
68 1.49602 0.0144837
69 1.4889 0.0144589
70 1.4912 0.0144669
71 1.48799 0.0144556
72 1.49074 0.0144653
73 1.43796 0.0142776
74 1.4632 0.0143681
75 1.40996 0.0141756
76 1.23624 0.0135008
77 0.99092 0.0124005
78 0.768318 0.0112011
79 0.226732 0.00660025
80 0 0
81 0 0
82 0 0
83 0 0
84 0 0
85 0 0
86 0 0
87 0 0
88 0 0
89 0 0
90 0 0
91 0 0
92 0 0
93 0 0
94 0 0
95 0 0
96 0 0
97 0 0
98 0 0
99 0 0
100 0 0
#Acceptance (average)=1.44996
