#Acceptance by SIMC
#1.6<pe[GeV/c]<2.0, 100 partition --> 1bin=4MeV/c
1 0 0
2 0 0
3 0 0
4 0 0
5 0 0
6 0 0
7 0 0
8 0 0
9 0 0
10 0 0
11 0 0
12 0 0
13 0 0
14 0 0
15 0 0
16 0 0
17 0 0
18 0 0
19 0 0
20 0 0
21 0 0
22 0 0
23 0 0
24 0 0
25 0 0
26 0 0
27 0 0
28 0 0
29 0 0
30 0 0
31 0 0
32 0 0
33 0 0
34 0 0
35 0.0519503 0.00332246
36 1.03993 0.0126751
37 2.00736 0.0160844
38 2.56057 0.0173703
39 2.61576 0.0174812
40 2.66009 0.0175683
41 2.60767 0.0174651
42 2.66586 0.0175796
43 2.63376 0.0175168
44 2.62591 0.0175013
45 2.61899 0.0174876
46 2.56796 0.0173853
47 2.60052 0.0174508
48 2.57604 0.0174016
49 2.52017 0.0172872
50 2.5331 0.017314
51 2.54302 0.0173344
52 2.52594 0.0172992
53 2.51255 0.0172714
54 2.4576 0.0171556
55 2.44005 0.017118
56 2.43058 0.0170976
57 2.40657 0.0170454
58 2.41165 0.0170565
59 2.40287 0.0170373
60 2.3657 0.0169552
61 2.33638 0.0168895
62 2.35023 0.0169206
63 2.3373 0.0168915
64 2.26988 0.0167369
65 2.19577 0.0165611
66 2.18976 0.0165465
67 2.1108 0.0163516
68 2.05469 0.0162083
69 2.00367 0.0160746
70 1.97711 0.0160036
71 1.96603 0.0159737
72 1.86328 0.0156882
73 1.80533 0.0155202
74 1.77924 0.0154429
75 1.65779 0.0150683
76 1.36064 0.0140343
77 1.12467 0.0130642
78 0.738849 0.0110573
79 0 0
80 0 0
81 0 0
82 0 0
83 0 0
84 0 0
85 0 0
86 0 0
87 0 0
88 0 0
89 0 0
90 0 0
91 0 0
92 0 0
93 0 0
94 0 0
95 0 0
96 0 0
97 0 0
98 0 0
99 0 0
100 0 0
#Acceptance (average)=2.17054
