#Acceptance by SIMC
#1.6<pe[GeV/c]<2.0, 100 partition --> 1bin=4MeV/c
1 0 0
2 0 0
3 0 0
4 0 0
5 0 0
6 0 0
7 0 0
8 0 0
9 0 0
10 0 0
11 0 0
12 0 0
13 0 0
14 0 0
15 0 0
16 0 0
17 0 0
18 0 0
19 0 0
20 0 0
21 0 0
22 0 0
23 0 0
24 0 0
25 0 0
26 0 0
27 0 0
28 0 0
29 0 0
30 0 0
31 0 0
32 0 0
33 0 0
34 0 0
35 0.000917943 0.00045649
36 0.886504 0.0118663
37 3.23736 0.0185033
38 4.56103 0.0200202
39 4.74645 0.02017
40 4.75472 0.0201763
41 4.67118 0.0201107
42 4.73567 0.0201616
43 4.70148 0.0201348
44 4.71479 0.0201453
45 4.68449 0.0201214
46 4.65007 0.0200937
47 4.66063 0.0201023
48 4.61955 0.0200689
49 4.60027 0.020053
50 4.5904 0.0200448
51 4.60004 0.0200528
52 4.68335 0.0201204
53 4.5725 0.0200299
54 4.55575 0.0200158
55 4.57044 0.0200281
56 4.58329 0.0200389
57 4.54611 0.0200076
58 4.51697 0.0199827
59 4.45845 0.0199317
60 4.46602 0.0199384
61 4.42839 0.019905
62 4.38685 0.0198674
63 4.35335 0.0198366
64 4.33499 0.0198195
65 4.30332 0.0197898
66 4.24801 0.0197367
67 4.17113 0.0196608
68 4.04652 0.019532
69 3.98135 0.0194619
70 3.89323 0.0193637
71 3.79891 0.0192545
72 3.71974 0.0191592
73 3.61647 0.0190301
74 3.53798 0.0189279
75 3.30919 0.0186098
76 2.75567 0.0176964
77 2.29876 0.0167526
78 1.85516 0.0156172
79 0.615251 0.0102188
80 0 0
81 0 0
82 0 0
83 0 0
84 0 0
85 0 0
86 0 0
87 0 0
88 0 0
89 0 0
90 0 0
91 0 0
92 0 0
93 0 0
94 0 0
95 0 0
96 0 0
97 0 0
98 0 0
99 0 0
100 0 0
#Acceptance (average)=3.95606
