#Acceptance by SIMC
#1.6<pe[GeV/c]<2.0, 100 partition --> 1bin=4MeV/c
1 0 0
2 0 0
3 0 0
4 0 0
5 0 0
6 0 0
7 0 0
8 0 0
9 0 0
10 0 0
11 0 0
12 0 0
13 0 0
14 0 0
15 0 0
16 0 0
17 0 0
18 0 0
19 0 0
20 0 0
21 0 0
22 0 0
23 0 0
24 0 0
25 0 0
26 0 0
27 0 0
28 0 0
29 0 0
30 0 0
31 0 0
32 0 0
33 0 0
34 0 0
35 0 0
36 0.346753 0.00798291
37 1.78127 0.0154019
38 2.4633 0.0171155
39 2.52388 0.0172423
40 2.45802 0.0171042
41 2.46789 0.0171252
42 2.44081 0.0170675
43 2.48602 0.0171634
44 2.48143 0.0171538
45 2.48533 0.017162
46 2.44196 0.0170699
47 2.46055 0.0171096
48 2.42406 0.0170314
49 2.41786 0.017018
50 2.42498 0.0170334
51 2.43003 0.0170443
52 2.38872 0.0169544
53 2.43255 0.0170497
54 2.41373 0.0170091
55 2.45963 0.0171077
56 2.43576 0.0170567
57 2.41396 0.0170096
58 2.41488 0.0170115
59 2.39514 0.0169685
60 2.42544 0.0170344
61 2.45687 0.0171018
62 2.39193 0.0169615
63 2.39124 0.01696
64 2.3598 0.0168905
65 2.44265 0.0170714
66 2.35475 0.0168792
67 2.32515 0.0168127
68 2.37587 0.0169261
69 2.35865 0.0168879
70 2.29004 0.0167325
71 2.201 0.0165232
72 2.18402 0.0164822
73 2.07685 0.0162158
74 2.1154 0.0163133
75 1.91483 0.0157851
76 1.66721 0.0150523
77 1.36246 0.0139984
78 1.1371 0.0130793
79 0.363047 0.00814603
80 0 0
81 0 0
82 0 0
83 0 0
84 0 0
85 0 0
86 0 0
87 0 0
88 0 0
89 0 0
90 0 0
91 0 0
92 0 0
93 0 0
94 0 0
95 0 0
96 0 0
97 0 0
98 0 0
99 0 0
100 0 0
#Acceptance (average)=2.20643
