#Acceptance by SIMC
#1.6<pe[GeV/c]<2.0, 100 partition --> 1bin=4MeV/c
1 0 0
2 0 0
3 0 0
4 0 0
5 0 0
6 0 0
7 0 0
8 0 0
9 0 0
10 0 0
11 0 0
12 0 0
13 0 0
14 0 0
15 0 0
16 0 0
17 0 0
18 0 0
19 0 0
20 0 0
21 0 0
22 0 0
23 0 0
24 0 0
25 0 0
26 0 0
27 0 0
28 0 0
29 0 0
30 0 0
31 0 0
32 0 0
33 0 0
34 0 0
35 0.00346335 0.000884841
36 0.929333 0.0121279
37 2.50262 0.0172507
38 2.78777 0.0178099
39 2.82333 0.0178747
40 2.74782 0.0177358
41 2.78869 0.0178116
42 2.76514 0.0177681
43 2.76537 0.0177685
44 2.76884 0.0177749
45 2.74967 0.0177392
46 2.75036 0.0177405
47 2.70973 0.0176639
48 2.73674 0.017715
49 2.72612 0.017695
50 2.7125 0.0176692
51 2.7282 0.0176989
52 2.7245 0.0176919
53 2.70095 0.0176472
54 2.68641 0.0176193
55 2.69241 0.0176308
56 2.71481 0.0176735
57 2.68872 0.0176237
58 2.70188 0.0176489
59 2.68618 0.0176188
60 2.69403 0.0176339
61 2.69541 0.0176366
62 2.65339 0.0175553
63 2.62014 0.0174899
64 2.67948 0.0176059
65 2.66932 0.0175863
66 2.59682 0.0174434
67 2.60306 0.0174559
68 2.6086 0.017467
69 2.53587 0.0173197
70 2.54487 0.0173382
71 2.48161 0.0172066
72 2.4352 0.0171075
73 2.39987 0.0170307
74 2.27958 0.0167594
75 2.1228 0.0163817
76 1.77439 0.0154284
77 1.3798 0.0141067
78 0.820584 0.0115391
79 0 0
80 0 0
81 0 0
82 0 0
83 0 0
84 0 0
85 0 0
86 0 0
87 0 0
88 0 0
89 0 0
90 0 0
91 0 0
92 0 0
93 0 0
94 0 0
95 0 0
96 0 0
97 0 0
98 0 0
99 0 0
100 0 0
#Acceptance (average)=2.45878
