#Acceptance by SIMC
#1.6<pe[GeV/c]<2.0, 100 partition --> 1bin=4MeV/c
1 0 0
2 0 0
3 0 0
4 0 0
5 0 0
6 0 0
7 0 0
8 0 0
9 0 0
10 0 0
11 0 0
12 0 0
13 0 0
14 0 0
15 0 0
16 0 0
17 0 0
18 0 0
19 0 0
20 0 0
21 0 0
22 0 0
23 0 0
24 0 0
25 0 0
26 0 0
27 0 0
28 0 0
29 0 0
30 0 0
31 0 0
32 0 0
33 0 0
34 0 0
35 0 0
36 0.23224 0.00667245
37 1.80835 0.0154818
38 2.38137 0.0169383
39 2.39514 0.0169685
40 2.34121 0.0168489
41 2.39491 0.016968
42 2.36233 0.0168961
43 2.3559 0.0168818
44 2.35452 0.0168787
45 2.41832 0.017019
46 2.38803 0.0169529
47 2.36439 0.0169007
48 2.32767 0.0168184
49 2.34466 0.0168566
50 2.3403 0.0168468
51 2.33226 0.0168287
52 2.35475 0.0168792
53 2.31964 0.0168002
54 2.35338 0.0168761
55 2.31781 0.016796
56 2.28476 0.0167204
57 2.38114 0.0169378
58 2.31551 0.0167908
59 2.29463 0.0167431
60 2.29555 0.0167452
61 2.324 0.0168101
62 2.29578 0.0167457
63 2.28201 0.016714
64 2.29348 0.0167404
65 2.33548 0.016836
66 2.25539 0.0166521
67 2.28568 0.0167225
68 2.29073 0.0167341
69 2.29692 0.0167483
70 2.17208 0.0164533
71 2.14707 0.016392
72 2.15372 0.0164083
73 2.06904 0.0161959
74 2.00938 0.0160407
75 1.90083 0.0157462
76 1.65253 0.0150057
77 1.36682 0.0140149
78 1.07399 0.0127953
79 0.360522 0.00812106
80 0 0
81 0 0
82 0 0
83 0 0
84 0 0
85 0 0
86 0 0
87 0 0
88 0 0
89 0 0
90 0 0
91 0 0
92 0 0
93 0 0
94 0 0
95 0 0
96 0 0
97 0 0
98 0 0
99 0 0
100 0 0
#Acceptance (average)=2.12782
