#Acceptance by SIMC
#1.6<pe[GeV/c]<2.0, 100 partition --> 1bin=4MeV/c
1 0 0
2 0 0
3 0 0
4 0 0
5 0 0
6 0 0
7 0 0
8 0 0
9 0 0
10 0 0
11 0 0
12 0 0
13 0 0
14 0 0
15 0 0
16 0 0
17 0 0
18 0 0
19 0 0
20 0 0
21 0 0
22 0 0
23 0 0
24 0 0
25 0 0
26 0 0
27 0 0
28 0 0
29 0 0
30 0 0
31 0 0
32 0 0
33 0 0
34 0 0
35 0 0
36 0.226273 0.00659419
37 1.95912 0.0159064
38 2.56909 0.0173346
39 2.54523 0.0172861
40 2.54431 0.0172842
41 2.54798 0.0172917
42 2.52618 0.017247
43 2.50231 0.0171975
44 2.52847 0.0172517
45 2.5287 0.0172522
46 2.517 0.017228
47 2.51608 0.0172261
48 2.45802 0.0171042
49 2.48648 0.0171644
50 2.46169 0.0171121
51 2.46789 0.0171252
52 2.47592 0.0171422
53 2.50048 0.0171937
54 2.46169 0.0171121
55 2.47041 0.0171305
56 2.40042 0.0169801
57 2.46468 0.0171184
58 2.46124 0.0171111
59 2.40524 0.0169906
60 2.40822 0.0169971
61 2.44678 0.0170803
62 2.43507 0.0170552
63 2.41786 0.017018
64 2.41144 0.0170041
65 2.39583 0.01697
66 2.35843 0.0168874
67 2.39927 0.0169776
68 2.40639 0.0169931
69 2.36485 0.0169017
70 2.32171 0.0168049
71 2.31253 0.016784
72 2.28224 0.0167145
73 2.27604 0.0167002
74 2.23955 0.0166149
75 2.14018 0.016375
76 1.87536 0.0156746
77 1.54375 0.0146479
78 1.12953 0.0130459
79 0.361899 0.00813469
80 0 0
81 0 0
82 0 0
83 0 0
84 0 0
85 0 0
86 0 0
87 0 0
88 0 0
89 0 0
90 0 0
91 0 0
92 0 0
93 0 0
94 0 0
95 0 0
96 0 0
97 0 0
98 0 0
99 0 0
100 0 0
#Acceptance (average)=2.26254
