1 0 27557.2 1554.47 332.38 5.7498 124.401 7.57677 
1 1 49492.9 1874.31 316.491 3.26235 123.456 5.38775 
1 2 52316 2037.99 396.949 2.45981 129.271 6.05582 
1 3 73823.3 1690.29 327.4 1.76669 111.052 3.11669 
1 4 76442.4 2081.11 348.675 1.76868 121.61 4.0601 
1 5 80376.4 3624.07 393.627 3.46872 146.658 7.46419 
1 6 63850.5 1176.46 322.938 1.52006 98.4673 2.26786 
1 7 76402.5 1866.63 375.44 1.62521 116.389 3.53407 
1 8 67233.5 1220.89 325.909 1.30687 101.036 2.3794 
1 9 68045.2 1714.01 367.921 1.77396 114.277 3.5643 
1 10 55220.8 1199.97 363.017 1.50596 104.556 2.93162 
1 11 54459.2 1492.1 362.088 2.1121 112.827 3.77537 
1 12 35346.4 733.823 222.99 2.03817 82.79 1.8682 
1 13 46177.7 1557.96 391.105 2.9089 115.978 4.58274 
1 14 54548.9 658.361 265.037 0.926545 81.7925 1.34577 
1 15 67262.2 939.461 249.537 1.17037 88.8826 1.59281 
1 16 67492.1 714.655 324.519 0.778675 81.3585 1.20036 
1 17 40094.3 931.572 389.52 1.6005 101.003 3.07806 
1 18 76345.6 2035.06 378.588 1.95568 119.24 3.84359 
1 19 47134.5 1386.7 398.601 1.94667 113.833 4.2035 
1 20 70323.5 1957.83 330.909 1.81558 120.812 4.13358 
1 21 65745.7 2354.8 331.046 2.90768 128.431 5.31893 
1 22 52718.2 1729.37 356.089 2.85567 118.144 4.50427 
1 23 49683.4 1720.63 322.838 2.27702 122.655 5.18321 
2 0 68634.2 5212.42 308.122 5.89951 174.169 14.4011 
2 1 82064.9 7360.58 315.586 7.69829 191.149 18.2134 
2 2 81980.4 4215.97 302.176 5.269 150.184 8.17064 
2 3 100004 5152.95 282.246 5.26627 156.933 8.52675 
2 4 145974 8728.99 277.21 6.84569 178.231 10.8394 
2 5 128605 12552.4 438.298 11.1858 212.017 20.961 
2 6 138991 8484.91 328.516 3.60019 184.655 12.3899 
2 7 150117 5743.69 297.273 2.29721 157.124 6.8452 
2 8 127929 8714.43 308.832 4.51309 189.343 14.0225 
2 9 111659 5137.3 384.337 4.38027 154.915 7.6618 
2 10 100171 11947.1 370.887 8.49096 223.118 28.1168 
2 11 68431.2 4666.97 367.101 4.02104 168.418 12.8697 
2 12 65257 2385.03 318.978 3.15047 127.822 5.3279 
2 13 54362.8 5582.15 334.584 8.87632 187.144 20.4645 
2 14 65640.6 2191.52 297.862 2.17751 127.141 5.11503 
2 15 87229.7 2285.53 299.24 1.91404 121.735 3.83586 
2 16 105728 4625.16 295.843 3.44218 152.285 7.43063 
2 17 142261 12082.2 345.237 8.61782 206.468 18.1225 
2 18 129769 6644.86 347.007 3.29005 170.549 9.70776 
2 19 176193 28972.6 356.654 9.14167 286.893 48.9014 
2 20 132754 9055.31 346.188 4.45973 190.634 14.1307 
2 21 122380 5233.56 311.001 3.02365 155.855 7.49235 
2 22 114386 5953.72 301.517 4.54517 164.105 9.24756 
2 23 94991.9 4213.71 370.227 3.76091 149.624 7.34524 
2 24 40753.1 1343.24 335.115 2.2387 115.907 4.74143 
2 25 51799.4 5743.71 358.451 12.036 186.106 21.1991 
