1 0 25297.2 1410.99 355.28 6.64236 110.825 5.6796 
1 1 45773.6 1280.73 317.528 1.87017 111.239 3.93827 
1 2 56777 2542.66 397.095 3.18989 136.887 7.11979 
1 3 74432 1657.76 331.581 1.50415 111.702 3.13563 
1 4 79768.6 2393.68 355.749 2.31102 125.797 4.44525 
1 5 82374.6 3534.22 386.913 3.03426 144.75 7.10953 
1 6 66759.9 1376.2 334.275 1.70555 103.8 2.62714 
1 7 80879.6 2117.22 374.728 1.93752 119.253 3.76691 
1 8 70438.9 1229.37 326.578 1.22556 101.14 2.30543 
1 9 72731.6 1994.76 369.223 2.00495 119.187 3.95775 
1 10 57919.4 1419.8 360.711 2.05616 107.247 3.17704 
1 11 57856.1 1930.69 368.528 2.97824 119.723 4.57395 
1 12 35750.3 568.292 228.924 1.37061 80.1884 1.61495 
1 13 48354.9 1634.62 392.916 2.17114 120.478 5.01606 
1 14 57311.5 732.635 267.437 0.957255 85.3712 1.48946 
1 15 68928 899.718 254.372 0.965254 88.4662 1.56614 
1 16 69955.6 743.1 326.157 0.777733 81.9422 1.2121 
1 17 40695.7 877.046 396.379 1.50199 98.4159 2.80629 
1 18 76466.7 1809.81 379.365 1.58467 115.112 3.39819 
1 19 53482.1 2040.52 396.154 2.48077 127.999 5.86713 
1 20 74365.2 2272.65 336.205 1.99083 125.626 4.64524 
1 21 64243.9 1918.61 332.629 1.95337 121.597 4.44838 
1 22 52891 1840.27 361.799 3.58012 116.453 4.3821 
1 23 47811.3 1406.52 320.236 2.01412 113.891 4.17938 
2 0 85076.8 11795.7 280.182 24.3445 208.963 25.163 
2 1 64130.2 3052.93 306.06 4.36907 140.609 7.36301 
2 2 89752.3 5130.93 309.277 4.58581 164.008 10.2782 
2 3 97496.4 2433.35 215.53 1.77125 121.791 3.6699 
2 4 125511 4768.1 286.46 2.29688 151.361 6.60885 
2 5 138422 14751.9 438.447 10.981 225.385 24.6427 
2 6 153481 11541.5 322.389 6.7163 201.366 15.9271 
2 7 144953 4613.28 291.678 2.00178 145.227 5.35703 
2 8 140364 11263.3 302.609 6.7684 204.043 17.2978 
2 9 110144 4527.38 380.77 3.70136 148.516 6.68411 
2 10 95998.7 9888.47 377.19 7.86894 209.6 22.9033 
2 11 73554.5 5459.78 376.627 4.38225 176.579 14.5352 
2 12 72995.4 3126.55 324.296 3.59515 140.118 6.74252 
2 13 46430.8 3045.5 334.604 4.37072 153.262 11.4146 
2 14 66937.6 2309.48 301.242 2.47448 128.55 5.25227 
2 15 94878.7 2887.13 298.677 2.14951 131.09 4.70413 
2 16 113718 5383.24 299.878 2.97345 161.782 8.63105 
2 17 132545 8428.66 348.393 4.10077 185.717 12.9039 
2 18 147531 9826.44 342.774 5.1158 191.176 13.6701 
2 19 116138 7786.12 357.091 6.35587 181.433 12.8359 
2 20 130541 8231.85 337.503 4.50338 183.764 12.5956 
2 21 126290 5201.03 310.392 2.47667 155.841 7.31942 
2 22 130145 8291.42 303.923 4.899 184.193 12.6733 
2 23 106217 5387.78 369.224 3.05847 163.714 9.35585 
2 24 37793.5 998.627 335.577 2.06724 103.495 3.43292 
2 25 85303.1 33741 373.556 96.2437 316.083 105.052 
