1 0 28526.7 1427.54 350.595 5.88584 105.23 4.65601 
1 1 55162.4 1380.23 318.273 1.70153 110.466 3.49642 
1 2 62570.4 2009.1 393.386 2.25608 123.62 4.77923 
1 3 85085.2 1529.41 330.514 1.3451 105.142 2.3899 
1 4 89855.6 2124.78 347.905 2.00052 115.23 3.21567 
1 5 103420 4697.94 391.096 2.69697 155.501 8.06568 
1 6 76290.4 1261.6 322.842 1.35857 97.3622 2.0229 
1 7 94761.2 2233.09 376.783 1.93515 117.627 3.28415 
1 8 82016.6 1330.51 327.149 1.1311 101.059 2.14468 
1 9 83869 1923.47 370.54 1.71255 114.415 3.20969 
1 10 65798.2 1213.96 361.738 1.31851 101.328 2.4272 
1 11 69643.3 2233.35 365.573 3.01734 121.232 4.35861 
1 12 44836.4 1020.67 223.858 2.35121 85.0432 1.88882 
1 13 57097.4 1820.15 389.908 2.1777 121.517 4.71404 
1 14 66248.4 792.05 265.719 0.97276 82.9494 1.30654 
1 15 85629.3 1106.4 250.582 0.924389 93.5048 1.62339 
1 16 81459.2 775.628 326.604 0.703796 80.8258 1.07138 
1 17 49876.7 1059.46 390.446 1.53817 100.873 2.77631 
1 18 94278 2250.39 376.37 1.67206 119.674 3.48234 
1 19 57440.6 1490.88 402.582 1.91545 112.585 3.61208 
1 20 91862 2941.33 328.596 2.6218 131.566 4.83586 
1 21 75392.9 2142.48 336.671 2.65784 117.744 3.78377 
1 22 62384.7 2576.77 361.764 5.01903 118.22 4.51468 
1 23 56136.7 1519.72 324.284 1.86928 114.135 3.848 
2 0 107351 16933.7 263.079 32.0578 212.246 25.2638 
2 1 90744.4 5484.63 318.882 4.03839 168.973 11.336 
2 2 105520 5577.94 308.802 4.31992 163.594 9.46142 
2 3 105788 3336.63 262.028 2.68908 133.486 4.7694 
2 4 148399 4954.35 284.474 2.026 148.486 5.72516 
2 5 146358 11036.4 430.885 7.54326 197.721 15.484 
2 6 193870 16150.8 327.594 8.77213 217.388 18.5683 
2 7 155662 3630.43 290.612 1.54522 130.717 3.63188 
2 8 149544 8438.3 307.757 4.49076 180.068 10.9748 
2 9 136144 5328.16 385.47 2.62517 154.452 6.84688 
2 10 102597 7635.71 372.594 4.66093 188.013 15.2797 
2 11 81540.4 5008.18 380.997 5.12098 164.26 10.9936 
2 12 80103.6 2704.55 317.725 2.95534 129.457 4.95392 
2 13 65117.9 5817.36 337.133 7.78755 181.744 17.324 
2 14 79258.4 2416.05 300.763 2.38416 125.908 4.50448 
2 15 104733 2442.55 300.271 1.65293 121.167 3.42411 
2 16 136302 6317.3 296.854 2.97716 165.77 8.59415 
2 17 172468 13039.1 346.139 6.3436 206.869 16.5007 
2 18 170070 9356.93 342.908 4.1491 182.959 10.8999 
2 19 176249 18304.2 365.002 8.77391 235.694 25.477 
2 20 161697 9969.46 342.64 3.52545 190.739 12.8655 
2 21 148627 5478.64 311.613 2.22179 154.363 6.50589 
2 22 148659 7804.14 305.082 3.32755 176.119 10.2149 
2 23 112867 4072.2 367.251 2.28824 145.328 6.07137 
2 24 45643.6 1132.07 332.557 2.08988 103.533 3.14648 
2 25 64840.4 8090.99 385.924 17.8561 196.164 23.2597 
