1 0 25235.1 1083.23 351.448 4.42828 107.549 4.98098 
1 1 48319.8 1407.77 314.683 1.94566 114.044 4.16035 
1 2 57266.3 2466.41 397.95 3.15493 135.095 6.75937 
1 3 77179.6 1730.91 327.785 1.5189 112.771 3.17378 
1 4 78144 1969.95 351.432 1.65363 118.736 3.70076 
1 5 87743.1 4037.77 385.833 3.52605 150.597 7.78055 
1 6 65339.9 1074.93 326.661 1.1882 96.8997 2.10491 
1 7 77949.3 1679.22 374.729 1.50758 111.565 3.01324 
1 8 72827.3 1433.67 326.911 1.53666 104.263 2.56638 
1 9 69984.7 1615.29 364.63 1.82137 110.015 3.10466 
1 10 64085.9 1623.1 363.282 1.72865 114.013 3.60324 
1 11 55286.4 1401.81 363.514 1.80222 110.576 3.51487 
1 12 39107.1 1674.32 221.483 4.55683 87.4229 2.57862 
1 13 47118.4 1451.1 391.776 2.50817 113.982 4.20967 
1 14 57176.5 672.572 266.276 0.860324 82.1268 1.34569 
1 15 74763.4 1050.42 250.763 1.00216 94.0529 1.77289 
1 16 71799.8 757.568 326.5 0.794901 82.0844 1.19046 
1 17 45370.1 1282.72 394.776 1.99114 110.735 3.92666 
1 18 77170.5 1758.33 382.196 1.69817 112.306 3.15344 
1 19 48462.6 1291.51 403.453 1.82341 109.928 3.70775 
1 20 73433.9 2025.54 328.134 1.93614 120.031 4.02806 
1 21 65794.9 2054.44 332.615 2.78873 119.851 4.29163 
1 22 51937.1 1305.48 356.9 1.68999 109.252 3.4966 
1 23 49817.8 1469.15 318.371 2.00245 115.2 4.22485 
2 0 69319.8 5325.09 313.24 8.66752 169.11 13.2662 
2 1 77031.3 4987.91 322.289 3.8442 168.806 12.2357 
2 2 92979.2 5598.35 313.534 5.29741 166.655 10.826 
2 3 92721.5 2856.1 244.812 3.00534 125.278 4.23892 
2 4 128353 4884.57 287.234 2.5559 151.473 6.56253 
2 5 116375 7561.65 427.969 4.80329 181.887 12.8329 
2 6 145485 8632.64 325.734 3.54325 185.042 12.061 
2 7 151794 5032.63 292.663 2.16925 148.619 5.65238 
2 8 137017 9539.01 315.064 5.2202 192.141 14.3805 
2 9 119525 5082.25 388.932 2.56363 156.931 7.59975 
2 10 111817 14663.8 368.685 11.2463 236.239 32.1833 
2 11 75786.4 5588.53 376.131 4.38503 177.358 14.4867 
2 12 72294.5 2627.49 322.459 2.4886 133.516 5.71578 
2 13 57135.4 5346.25 337.064 7.92156 181.228 18.1692 
2 14 65320.3 1918.02 292.667 2.13465 120.277 4.26869 
2 15 101616 3713.68 297.989 3.25652 139.188 5.6472 
2 16 99883.8 4847.35 286.58 6.51635 139.111 6.04439 
2 17 144141 10291.7 340.335 4.07691 197.901 15.3614 
2 18 139158 7001.73 351.033 3.277 171.508 9.57091 
2 19 132634 11005.4 359.081 7.83521 203.211 17.61 
2 20 134305 8196.54 346.124 3.57935 184.394 12.3819 
2 21 124552 4410.89 307.932 2.25102 146.814 6.00047 
2 22 122697 6089.47 300.833 3.56645 165.876 9.11831 
2 23 94254.3 3809.07 363.649 4.03126 141.046 6.12427 
2 24 37267.3 945.841 330.011 2.23299 98.5783 3.03809 
2 25 58397.4 8435.79 392.273 18.6004 207.789 29.6295 
