1 0 25654.6 970.643 346.099 3.11549 109.425 5.0181 
1 1 48088 1460.22 314 2.14571 115.312 4.3207 
1 2 52476.3 1992.07 390.095 3.37142 124.873 5.39885 
1 3 73459.6 1506.25 330.412 1.59039 106.739 2.72256 
1 4 78807.8 2178.5 347.351 2.05227 121.412 4.02439 
1 5 84852.5 3939.94 390.345 3.45148 149.788 7.84589 
1 6 63536.7 1003.47 322.954 1.10657 94.6552 2.00761 
1 7 79365.7 2348.69 377.256 2.96136 119.189 3.85773 
1 8 68235 1159.55 327.896 1.24354 98.9907 2.19223 
1 9 67659.9 1613.57 372.029 1.86841 111.012 3.2345 
1 10 59907.5 1415.27 361.996 1.60148 109.904 3.29422 
1 11 56706.5 1782.29 361.739 2.77261 116.872 4.25318 
1 12 36961.5 731.825 222.696 1.87292 85.4148 1.96825 
1 13 46898.6 1565.19 392.192 2.81506 116.414 4.57433 
1 14 58749.4 763.885 263.678 0.952469 86.7545 1.54603 
1 15 72603.7 1032.41 249.726 1.05 93.4219 1.76835 
1 16 69706.1 736.584 327.053 0.778342 82.1731 1.20555 
1 17 43479.8 1074.43 387.905 1.70128 105.301 3.35275 
1 18 79965.2 2215.4 377.965 2.37619 120.042 3.86226 
1 19 53737.5 1975.71 404.839 2.37087 127.18 5.64244 
1 20 73753 2053.33 330.181 1.83772 121.142 4.12948 
1 21 62662 1813.92 334.612 2.19465 117.97 4.11653 
1 22 52702.9 1838.3 357.354 3.54817 116.339 4.40585 
1 23 49366.9 1580.5 316.915 2.10642 118.865 4.69911 
2 0 59616 3243.88 317.371 4.14135 148.669 9.11135 
2 1 75186.6 5470.48 320.717 8.25621 167.266 12.4081 
2 2 85445.8 4172.02 304.544 3.87717 152.828 8.30789 
2 3 93154.8 5834.95 326.534 7.31353 163.402 10.3433 
2 4 130853 5294.6 288.385 2.43038 156.182 7.20535 
2 5 135163 13665.2 425.022 8.95267 221.508 23.3572 
2 6 138241 7843.1 330.245 3.31835 179.729 11.2745 
2 7 136394 3805.86 293.969 2.06914 135.489 4.38368 
2 8 140530 11223.6 303.479 7.28854 202.614 16.9719 
2 9 119277 6777.2 391.704 7.73764 157.829 8.34749 
2 10 99537.9 10491.2 371.517 5.97544 213.038 24.1095 
2 11 71592.1 5057.46 372.594 4.52753 171.739 13.4613 
2 12 67558.5 2188.79 321.642 2.16384 126.412 4.93079 
2 13 46906.8 2778.49 326.722 3.58557 148.171 10.1411 
2 14 75696.8 3526.01 296.676 3.86599 145.936 7.58737 
2 15 90886.4 2439.22 298.304 1.85358 124.156 4.01862 
2 16 99306.3 3500.05 290.419 2.7137 139.446 5.62286 
2 17 152931 13067.6 350.196 6.50426 212.709 19.2544 
2 18 130376 6471.45 335.918 3.82086 166.335 9.06814 
2 19 123687 9073.96 364.892 4.3152 192.965 15.429 
2 20 140151 9952.01 349.603 5.42749 194.856 14.8248 
2 21 127819 6060.64 313.034 5.4203 156.561 7.56 
2 22 124787 6890.17 301.08 3.27276 173.704 10.6683 
2 23 100001 4291.66 376.26 2.6219 152.094 7.48789 
2 24 37866 1089.77 332.471 2.78555 101.082 3.30376 
2 25 83347.2 25111.4 401.752 41.4767 308.772 90.6483 
