1 0 27995.4 2087.1 339.178 9.69031 118.395 7.10485 
1 1 49508.5 1499.64 315.58 2.01429 116.646 4.38965 
1 2 56462.6 2266.3 396.408 2.51377 132.507 6.34566 
1 3 74451.3 1486.72 327.785 1.3541 107.535 2.75069 
1 4 80702.7 2066.6 348.012 1.66921 120.135 3.78927 
1 5 81674 3258.3 388.989 3.06165 140.677 6.40634 
1 6 67498.5 1237.57 325.83 1.4379 100.321 2.33136 
1 7 80947 2111.38 379.221 2.2869 116.756 3.53721 
1 8 69372.5 1104.38 325.801 1.13133 97.2277 2.04914 
1 9 70060.3 1600.28 370.439 1.55869 111.356 3.2042 
1 10 59902.9 1405.54 361.852 1.81778 108.228 3.14364 
1 11 55526.2 1385.62 361.982 1.67726 110.564 3.49726 
1 12 37529.3 580.786 226.904 1.25538 82.5927 1.68754 
1 13 45325.8 1628.38 397.982 3.82844 111.329 4.20481 
1 14 60755 831.041 266.513 1.07416 86.9952 1.58216 
1 15 71578.1 1018.86 250.381 1.27705 88.7572 1.55409 
1 16 70586.5 715.166 327.14 0.748972 80.857 1.13868 
1 17 45013.1 1221.32 392.41 2.10109 107.346 3.61267 
1 18 78410.4 1833.87 379.582 1.55353 115.106 3.36173 
1 19 52576.3 1736.33 403.042 2.15183 122.052 4.93563 
1 20 77257.6 2635.49 328.577 3.25188 127.255 4.80426 
1 21 67358.9 2049.45 337.072 2.03033 123.249 4.55471 
1 22 56553.1 1880.77 353.209 2.754 120.791 4.70574 
1 23 49026.9 1310.76 322.684 1.79365 111.15 3.76103 
2 0 68102.2 4887.38 312.999 7.60711 164.131 12.2508 
2 1 63588.5 2602 308.094 3.18177 135.14 6.36328 
2 2 101796 7367.81 308.766 7.03128 180.904 13.7597 
2 3 52673.5 454.182 180.426 0.738002 54.4631 0.394073 
2 4 139931 6582.95 283.829 4.19054 164.165 8.33772 
2 5 105206 7091.66 402.403 8.92112 168.062 10.8766 
2 6 151780 10056.3 329.525 3.91256 193.711 13.9823 
2 7 141325 3968.14 293.304 1.74962 138.204 4.57133 
2 8 155641 14300.6 309.914 7.68749 219.496 21.1505 
2 9 120363 5889.97 385.607 4.72754 160.774 8.38923 
2 10 126694 21687 368.293 14.086 271.84 47.8632 
2 11 68091.3 4366.69 375.297 6.62389 157.847 10.6331 
2 12 77683.1 3352.91 319.566 2.60998 144.369 7.25438 
2 13 56475.6 4951.25 328.852 5.25916 178.902 17.3296 
2 14 68637 2216.73 297.437 2.37527 126.269 4.84245 
2 15 86823.3 2037.22 294.424 1.93717 114.403 3.19708 
2 16 103788 4054.03 288.219 3.53915 143.452 6.16583 
2 17 149180 11402.4 340.744 4.84864 204.648 16.8374 
2 18 165387 13840.7 332.142 9.66214 208.959 17.6936 
2 19 159473 19923.4 362.931 12.1866 248.385 31.8247 
2 20 142670 10067.8 344.08 4.91428 195.564 14.8778 
2 21 125442 4791.74 306.495 2.43051 150.786 6.5961 
2 22 125264 6514.68 299.503 3.66958 169.255 9.72325 
2 23 97722.1 4128.25 365.19 3.52334 147.328 6.92712 
2 24 40050.1 1111.49 334.578 2.36351 104.888 3.53126 
2 25 87113.3 25292.1 410.06 23.4577 313.484 91.7562 
