1 0 29495 1120.37 349.015 3.76317 108.242 4.58055 
1 1 58278.4 1854.53 320.622 2.06608 122.448 4.7655 
1 2 65262 2549.62 389.617 2.46042 135.5 6.27062 
1 3 84736.4 1612.97 329.409 1.33686 107.557 2.60201 
1 4 89221.9 2142.93 349.414 1.85131 117.289 3.39046 
1 5 92934.1 3421.27 386.583 2.34361 140.739 6.05197 
1 6 74447 1174.85 326.759 1.25894 96.0472 1.94008 
1 7 88049.5 1784.09 374.726 1.4938 110.086 2.77614 
1 8 78492.9 1164.65 326.593 1.04384 96.8085 1.91002 
1 9 84861.8 2134.95 368.635 1.69082 120.319 3.70964 
1 10 64347.1 1235.94 364.782 1.58786 100.182 2.39078 
1 11 64949.6 1639.7 362.261 1.75565 113.622 3.56961 
1 12 43399.8 692.267 225.765 1.29237 85.7942 1.79524 
1 13 53355.1 1533.26 393.208 2.01062 114.929 4.08759 
1 14 64431.2 674.764 266.284 0.772542 80.2167 1.17056 
1 15 82898.5 1068.02 249.902 0.967107 92.1646 1.57963 
1 16 79821.8 773.022 328.255 0.716066 81.1502 1.0923 
1 17 50191 1150.79 392.431 1.56635 104.808 3.10568 
1 18 89308.3 1963.87 379.681 1.61921 114.263 3.08705 
1 19 60079 1879.14 398.981 2.1386 121.132 4.61125 
1 20 84546.5 2214.92 328.952 1.783 121.765 3.88312 
1 21 71603.8 1747.6 334.558 1.60354 114.454 3.49929 
1 22 62958.8 2058.92 356.556 3.23576 118.15 4.25496 
1 23 56796.7 1665.3 320.357 2.21065 116.838 4.15101 
2 0 70800 4173.81 325.702 6.421 152.164 9.28832 
2 1 90727.2 5943.66 319.354 4.95689 173.521 12.4164 
2 2 106296 5831.77 310.763 3.57051 168.106 10.2708 
2 3 68337.1 603.346 187.826 0.828911 64.0394 0.548259 
2 4 140539 4456.68 282.192 2.31218 143.256 5.19862 
2 5 186256 23934.6 427.012 10.089 261.151 34.7617 
2 6 162172 8450.68 326.85 3.08687 179.872 10.3589 
2 7 157337 4070.43 294.74 2.11335 134.143 3.96468 
2 8 158894 11364.9 314.177 6.6225 198.707 14.9107 
2 9 130008 4812.8 383.896 2.92039 148.427 6.16058 
2 10 121669 13729.3 363.988 8.21661 226.747 26.9596 
2 11 71596 3513.95 365.759 4.23019 146.333 7.95248 
2 12 87125.7 3596.66 314.835 2.98707 144.779 6.82888 
2 13 63439.1 5237.88 332.562 5.67222 177.979 16.1098 
2 14 80872 2697.87 300.196 2.27353 131.897 5.20574 
2 15 102906 2337.94 298.898 1.49023 120.117 3.35809 
2 16 127163 5451.67 296.225 4.05836 154.415 7.12661 
2 17 184663 16436.4 347.621 6.06194 225.091 21.2122 
2 18 159389 8879.71 341.462 6.0947 177.205 10.1556 
2 19 148624 11625.1 361.084 8.35218 201.487 16.1919 
2 20 166210 11666.1 348.122 3.98039 201.806 15.3515 
2 21 155945 7003.45 314.909 3.14905 166.868 8.30806 
2 22 137845 6312.68 300.631 2.86629 165.296 8.48755 
2 23 110632 4381.16 366.833 3.78644 145.107 6.2248 
2 24 47963.7 1391.72 335.163 2.03337 113.732 4.10478 
2 25 93039.8 25360 393.804 47.7713 294.51 75.3262 
