0.795518 0.338147 0.806516 0.860522 0.729196|Ave(z)|<0.175
0.795682 0.338147 0.806568 0.860467 0.729358|Ave(z)|<0.18
0.795879 0.338347 0.806699 0.860562 0.729167|Ave(z)|<0.185
0.795975 0.338446 0.806673 0.86044 0.728683|Ave(z)|<0.19
0.796125 0.338446 0.806673 0.860417 0.728674|Ave(z)|<0.195
0.796231 0.338546 0.806647 0.860436 0.73194|Ave(z)|<0.2
0.796317 0.338546 0.80662 0.860463 0.732049|Ave(z)|<0.205
0.796414 0.338645 0.806725 0.861378 0.731248|Ave(z)|<0.21
0.796491 0.338546 0.806699 0.861393 0.731197|Ave(z)|<0.215
0.796534 0.338546 0.80662 0.861349 0.731282|Ave(z)|<0.22
0.796582 0.338546 0.806594 0.861347 0.731209|Ave(z)|<0.225
0.796645 0.338546 0.806568 0.861309 0.731254|Ave(z)|<0.23
0.796674 0.338745 0.806568 0.862339 0.730709|Ave(z)|<0.235
0.796732 0.338745 0.806542 0.86234 0.730725|Ave(z)|<0.24
0.79677 0.338745 0.806542 0.862291 0.730721|Ave(z)|<0.245
0.79679 0.338894 0.806542 0.862265 0.730788|Ave(z)|<0.25
0.79679 0.338944 0.806516 0.861978 0.730976|Ave(z)|<0.255
0.79679 0.338944 0.806568 0.86199 0.730975|Ave(z)|<0.26
0.796799 0.339044 0.806568 0.861905 0.730801|Ave(z)|<0.265
0.796809 0.339044 0.806568 0.861905 0.730722|Ave(z)|<0.27
0.796828 0.339044 0.80662 0.861905 0.730722|Ave(z)|<0.275
0.796838 0.339343 0.806594 0.860637 0.731336|Ave(z)|<0.28
0.796847 0.339492 0.806594 0.860602 0.733876|Ave(z)|<0.285
0.796847 0.339492 0.806594 0.860587 0.733885|Ave(z)|<0.29
0.796847 0.339592 0.806594 0.860564 0.736916|Ave(z)|<0.295
0.796847 0.339791 0.806594 0.860497 0.739792|Ave(z)|<0.3
0.796847 0.339791 0.806647 0.860497 0.739792|Ave(z)|<0.305
0.796847 0.339791 0.806647 0.860487 0.739813|Ave(z)|<0.31
0.796857 0.33999 0.806647 0.860461 0.739814|Ave(z)|<0.315
0.796857 0.33999 0.80662 0.860471 0.739801|Ave(z)|<0.32
0.796857 0.33999 0.80662 0.860471 0.739801|Ave(z)|<0.325
0.796857 0.33994 0.80662 0.860471 0.739801|Ave(z)|<0.33
0.796867 0.33994 0.80662 0.860471 0.739801|Ave(z)|<0.335
0.796867 0.34004 0.80662 0.860471 0.739801|Ave(z)|<0.34
0.796867 0.34004 0.80662 0.860471 0.739801|Ave(z)|<0.345
0.796867 0.34004 0.80662 0.860471 0.739801|Ave(z)|<0.35
0.796867 0.340139 0.80662 0.859931 0.739923|Ave(z)|<0.355
0.796867 0.340139 0.80662 0.859931 0.739923|Ave(z)|<0.36
0.796867 0.340139 0.80662 0.859931 0.739923|Ave(z)|<0.365
0.796867 0.340139 0.80662 0.859931 0.739923|Ave(z)|<0.37
0.796867 0.340139 0.80662 0.859931 0.739923|Ave(z)|<0.375
0.796867 0.340139 0.80662 0.859931 0.739923|Ave(z)|<0.38
0.796867 0.340139 0.80662 0.859931 0.739923|Ave(z)|<0.385
0.796867 0.340139 0.80662 0.859931 0.739923|Ave(z)|<0.39
0.796867 0.340139 0.80662 0.859931 0.739923|Ave(z)|<0.395
0.796867 0.340139 0.80662 0.859931 0.739923|Ave(z)|<0.4
0.796867 0.340139 0.80662 0.859931 0.739923|Ave(z)|<0.405
0.796867 0.340139 0.80662 0.859931 0.739923|Ave(z)|<0.41
0.796867 0.340139 0.80662 0.859931 0.739923|Ave(z)|<0.415
0.796867 0.340139 0.80662 0.859931 0.739923|Ave(z)|<0.42
0.796867 0.340139 0.80662 0.859931 0.739923|Ave(z)|<0.425
0.796867 0.340139 0.80662 0.859931 0.739923|Ave(z)|<0.43
0.796867 0.340139 0.80662 0.859931 0.739923|Ave(z)|<0.435
0.796867 0.340139 0.80662 0.859931 0.739923|Ave(z)|<0.44
0.796867 0.340139 0.80662 0.859931 0.739923|Ave(z)|<0.445
0.796867 0.340139 0.80662 0.859931 0.739923|Ave(z)|<0.45
0.796867 0.340139 0.80662 0.859931 0.739923|Ave(z)|<0.455
0.796867 0.340139 0.80662 0.859931 0.739923|Ave(z)|<0.46
0.796867 0.340139 0.80662 0.859931 0.739923|Ave(z)|<0.465
0.796867 0.340139 0.80662 0.859931 0.739923|Ave(z)|<0.47
0.796867 0.340139 0.80662 0.859931 0.739923|Ave(z)|<0.475
0.796867 0.340139 0.80662 0.859931 0.739923|Ave(z)|<0.48
0.796867 0.340139 0.80662 0.859931 0.739923|Ave(z)|<0.485
0.796867 0.340139 0.80662 0.859931 0.739923|Ave(z)|<0.49
0.796867 0.340139 0.80662 0.859931 0.739923|Ave(z)|<0.495
