#Acceptance by SIMC
#1.9<pe[GeV/c]<2.3, 150 partition --> 1bin=4MeV/c
1 0
2 0
3 0
4 0
5 0
6 0
7 0
8 0
9 0
10 0
11 0
12 0
13 0
14 0
15 0
16 0
17 0
18 0
19 0
20 0
21 0
22 0
23 0
24 0
25 0.278661
26 2.2944
27 4.31534
28 5.35446
29 5.57062
30 5.61229
31 5.74511
32 5.65135
33 5.62531
34 5.63312
35 5.67479
36 5.65135
37 5.53676
38 5.59927
39 5.73209
40 5.68
41 5.67219
42 5.51072
43 5.68781
44 5.7972
45 5.48468
46 5.43259
47 5.47426
48 5.52635
49 5.6774
50 5.6201
51 5.57322
52 5.57322
53 5.45863
54 5.318
55 5.35186
56 5.32321
57 5.50291
58 5.3753
59 5.06799
60 5.32321
61 5.21123
62 5.50551
63 5.20341
64 5.08622
65 5.05757
66 5.10184
67 4.86485
68 4.87006
69 4.78412
70 4.78933
71 4.41952
72 4.57317
73 4.43514
74 4.38566
75 4.21377
76 3.80229
77 2.57306
78 0
79 0
80 0
81 0
82 0
83 0
84 0
85 0
86 0
87 0
88 0
89 0
90 0
91 0
92 0
93 0
94 0
95 0
96 0
97 0
98 0
99 0
100 0
