#Acceptance by SIMC
#1.9<pe[GeV/c]<2.3, 150 partition --> 1bin=4MeV/c
1 0
2 0
3 0
4 0
5 0
6 0
7 0
8 0
9 0
10 0
11 0
12 0
13 0
14 0
15 0
16 0
17 0
18 0
19 0
20 0
21 0
22 0
23 0
24 0
25 0.260431
26 2.78401
27 4.18252
28 4.87787
29 5.33102
30 5.33884
31 5.33102
32 5.06018
33 5.56541
34 5.11747
35 5.50551
36 5.42217
37 5.23987
38 5.28154
39 5.26592
40 5.23466
41 5.41957
42 5.4404
43 5.23466
44 5.16956
45 5.34925
46 5.35967
47 5.33623
48 5.45082
49 5.37269
50 5.20081
51 5.08101
52 5.3779
53 5.14872
54 5.39613
55 5.13049
56 5.35446
57 5.18258
58 4.86485
59 5.20081
60 4.96121
61 5.18779
62 4.956
63 4.88048
64 4.82579
65 4.84923
66 4.78672
67 4.99246
68 4.68776
69 4.7737
70 4.80756
71 4.54452
72 4.53931
73 4.5315
74 4.3492
75 4.22159
76 3.6851
77 2.4142
78 0
79 0
80 0
81 0
82 0
83 0
84 0
85 0
86 0
87 0
88 0
89 0
90 0
91 0
92 0
93 0
94 0
95 0
96 0
97 0
98 0
99 0
100 0
