#Acceptance by SIMC
#1.9<pe[GeV/c]<2.3, 150 partition --> 1bin=4MeV/c
1 0
2 0
3 0
4 0
5 0
6 0
7 0
8 0
9 0
10 0
11 0
12 0
13 0
14 0
15 0
16 0
17 0
18 0
19 0
20 0
21 0
22 0
23 0
24 0
25 0.213553
26 2.84651
27 4.18252
28 4.93517
29 5.06538
30 5.11226
31 5.29717
32 4.92736
33 5.4378
34 5.23987
35 5.4404
36 5.21123
37 5.22164
38 5.29717
39 5.26852
40 5.21643
41 5.0758
42 5.34405
43 5.22425
44 5.16695
45 5.39613
46 5.00028
47 4.97944
48 5.31279
49 5.00548
50 5.15393
51 5.11487
52 5.06799
53 5.04455
54 5.10184
55 4.96121
56 5.06278
57 5.05236
58 4.96642
59 4.73464
60 4.90392
61 4.75808
62 4.94298
63 5.04455
64 4.64088
65 5.04195
66 4.74505
67 4.66432
68 4.72943
69 4.46639
70 4.45337
71 4.10439
72 4.1695
73 4.33357
74 4.23721
75 3.9273
76 3.63041
77 2.4142
78 0
79 0
80 0
81 0
82 0
83 0
84 0
85 0
86 0
87 0
88 0
89 0
90 0
91 0
92 0
93 0
94 0
95 0
96 0
97 0
98 0
99 0
100 0
