#Acceptance by SIMC
#1.9<pe[GeV/c]<2.3, 150 partition --> 1bin=4MeV/c
1 0
2 0
3 0
4 0
5 0
6 0
7 0
8 0
9 0
10 0
11 0
12 0
13 0
14 0
15 0
16 0
17 0
18 0
19 0
20 0
21 0
22 0
23 0
24 0
25 0.281266
26 2.4767
27 4.43514
28 4.94559
29 5.40655
30 5.60708
31 5.49249
32 5.52895
33 5.62531
34 5.53937
35 5.41176
36 5.55239
37 5.78157
38 5.35707
39 5.59145
40 5.5576
41 5.57583
42 5.56541
43 5.63052
44 5.47426
45 5.51853
46 5.42478
47 5.45082
48 5.51333
49 5.60187
50 5.44561
51 5.60187
52 5.44822
53 5.41436
54 5.48728
55 5.5602
56 5.32061
57 5.38051
58 5.54979
59 5.40134
60 5.51593
61 5.39613
62 5.12528
63 5.39874
64 5.29977
65 5.04976
66 5.38571
67 5.05236
68 5.08361
69 4.92215
70 4.89871
71 4.81537
72 4.77891
73 4.50025
74 4.40649
75 4.35701
76 3.97939
77 2.65119
78 0
79 0
80 0
81 0
82 0
83 0
84 0
85 0
86 0
87 0
88 0
89 0
90 0
91 0
92 0
93 0
94 0
95 0
96 0
97 0
98 0
99 0
100 0
