#Acceptance by SIMC
#1.9<pe[GeV/c]<2.3, 150 partition --> 1bin=4MeV/c
1 0
2 0
3 0
4 0
5 0
6 0
7 0
8 0
9 0
10 0
11 0
12 0
13 0
14 0
15 0
16 0
17 0
18 0
19 0
20 0
21 0
22 0
23 0
24 0
25 0.408877
26 2.4168
27 4.21377
28 5.24248
29 5.50812
30 5.80501
31 5.51072
32 5.53937
33 5.52895
34 5.48989
35 5.96127
36 5.71386
37 5.65917
38 5.85709
39 5.64875
40 5.7373
41 5.7425
42 5.64354
43 5.53937
44 5.88314
45 5.34144
46 5.48207
47 5.46124
48 5.60708
49 5.53937
50 5.43259
51 5.41957
52 5.50812
53 5.21904
54 5.26852
55 5.16956
56 5.26592
57 5.15653
58 5.18258
59 5.06278
60 4.86225
61 5.06799
62 4.91954
63 4.99246
64 5.00809
65 5.0159
66 4.69036
67 4.45598
68 4.55494
69 4.42212
70 4.18773
71 4.41431
72 4.35701
73 4.30232
74 4.2893
75 3.75802
76 3.75802
77 2.3543
78 0
79 0
80 0
81 0
82 0
83 0
84 0
85 0
86 0
87 0
88 0
89 0
90 0
91 0
92 0
93 0
94 0
95 0
96 0
97 0
98 0
99 0
100 0
