#Acceptance by SIMC
#1.9<pe[GeV/c]<2.3, 150 partition --> 1bin=4MeV/c
1 0
2 0
3 0
4 0
5 0
6 0
7 0
8 0
9 0
10 0
11 0
12 0
13 0
14 0
15 0
16 0
17 0
18 0
19 0
20 0
21 0
22 0
23 0
24 0
25 0.234388
26 2.24752
27 4.54713
28 4.81277
29 5.55499
30 5.52114
31 5.68261
32 5.42999
33 5.45603
34 5.49249
35 5.55499
36 5.4977
37 5.77636
38 5.52114
39 5.29977
40 5.34925
41 5.64875
42 5.46124
43 5.40134
44 5.31279
45 5.6201
46 5.44822
47 5.34665
48 5.33363
49 5.47947
50 5.40915
51 5.32582
52 5.55499
53 5.28154
54 5.38311
55 5.55239
56 5.193
57 5.3154
58 5.36488
59 5.25289
60 5.37009
61 5.33623
62 5.20341
63 5.42217
64 5.14091
65 5.21383
66 5.19039
67 5.11487
68 5.05236
69 4.93517
70 4.87527
71 4.83881
72 4.50546
73 4.61484
74 4.58619
75 4.56015
76 4.03147
77 2.7762
78 0
79 0
80 0
81 0
82 0
83 0
84 0
85 0
86 0
87 0
88 0
89 0
90 0
91 0
92 0
93 0
94 0
95 0
96 0
97 0
98 0
99 0
100 0
