#Acceptance by SIMC
#1.9<pe[GeV/c]<2.3, 150 partition --> 1bin=4MeV/c
1 0
2 0
3 0
4 0
5 0
6 0
7 0
8 0
9 0
10 0
11 0
12 0
13 0
14 0
15 0
16 0
17 0
18 0
19 0
20 0
21 0
22 0
23 0
24 0
25 0.377625
26 2.2944
27 4.14606
28 4.82579
29 5.67479
30 5.54458
31 5.69302
32 5.93522
33 5.86491
34 5.7998
35 5.72948
36 5.65656
37 5.85449
38 5.8024
39 5.72688
40 5.62531
41 5.59927
42 5.73469
43 5.67479
44 5.60448
45 5.50551
46 5.65396
47 5.44822
48 5.45863
49 5.32842
50 5.35707
51 5.3154
52 5.23466
53 5.1982
54 5.10705
55 5.24248
56 4.8909
57 4.99246
58 5.00028
59 5.08101
60 4.91694
61 4.76849
62 4.60182
63 4.65911
64 4.56536
65 4.66953
66 4.62786
67 4.41952
68 4.49504
69 4.1695
70 4.27107
71 4.12002
72 4.09918
73 3.94813
74 3.69291
75 3.79969
76 3.3257
77 2.26835
78 0
79 0
80 0
81 0
82 0
83 0
84 0
85 0
86 0
87 0
88 0
89 0
90 0
91 0
92 0
93 0
94 0
95 0
96 0
97 0
98 0
99 0
100 0
