-0.243619 0 0 0 0 0
0.534135 1 0 0 0 0
-0.649397 0 1 0 0 0
0.593116 0 0 1 0 0
0.139403 0 0 0 1 0
-0.164426 0 0 0 0 1
-0.0199325 2 0 0 0 0
0.996565 1 1 0 0 0
0.409784 0 2 0 0 0
0.0154228 1 0 1 0 0
0.850828 0 1 1 0 0
-2.60651 0 0 2 0 0
0.223095 1 0 0 1 0
0.113673 0 1 0 1 0
-0.610236 0 0 1 1 0
-0.0801169 0 0 0 2 0
0.75936 1 0 0 0 1
-2.70622 0 1 0 0 1
3.57106 0 0 1 0 1
0.667644 0 0 0 1 1
0.0579564 0 0 0 0 2
-1.11139 3 0 0 0 0
1.61883 2 1 0 0 0
1.696 1 2 0 0 0
-2.37263 0 3 0 0 0
0.8533 2 0 1 0 0
1.52903 1 1 1 0 0
-3.12748 0 2 1 0 0
2.20692 1 0 2 0 0
-1.58912 0 1 2 0 0
-2.10843 0 0 3 0 0
-0.955199 2 0 0 1 0
0.776025 1 1 0 1 0
0.0265027 0 2 0 1 0
-0.537493 1 0 1 1 0
-0.765147 0 1 1 1 0
1.76115 0 0 2 1 0
0.0213623 1 0 0 2 0
0.0160871 0 1 0 2 0
0.176257 0 0 1 2 0
0.034891 0 0 0 3 0
1.27985 2 0 0 0 1
-4.76334 1 1 0 0 1
3.72177 0 2 0 0 1
-4.68053 1 0 1 0 1
4.54492 0 1 1 0 1
3.47625 0 0 2 0 1
0.956074 1 0 0 1 1
0.451988 0 1 0 1 1
-2.12824 0 0 1 1 1
-0.420829 0 0 0 2 1
0.527808 1 0 0 0 2
-0.747845 0 1 0 0 2
-2.71177 0 0 1 0 2
0.846281 0 0 0 1 2
-0.280926 0 0 0 0 3
-0.139642 4 0 0 0 0
-0.123994 3 1 0 0 0
0.0021783 2 2 0 0 0
0.114013 1 3 0 0 0
0.121212 0 4 0 0 0
0.415949 3 0 1 0 0
0.410052 2 1 1 0 0
0.280998 1 2 1 0 0
0.190431 0 3 1 0 0
-0.838226 2 0 2 0 0
-0.953919 1 1 2 0 0
0.289097 0 2 2 0 0
-0.607866 1 0 3 0 0
0.216505 0 1 3 0 0
0.42901 0 0 4 0 0
-0.032001 3 0 0 1 0
-0.0522201 2 1 0 1 0
-0.0940383 1 2 0 1 0
-0.165495 0 3 0 1 0
0.171783 2 0 1 1 0
0.0473208 1 1 1 1 0
0.0542388 0 2 1 1 0
0.194146 1 0 2 1 0
0.134681 0 1 2 1 0
-0.121049 0 0 3 1 0
0.00282773 2 0 0 2 0
0.0221681 1 1 0 2 0
0.027699 0 2 0 2 0
0.0868653 1 0 1 2 0
0.015481 0 1 1 2 0
0.0785225 0 0 2 2 0
-0.0128279 1 0 0 3 0
-0.00172135 0 1 0 3 0
0.00232054 0 0 1 3 0
0.000868265 0 0 0 4 0
-0.0400249 3 0 0 0 1
-0.29496 2 1 0 0 1
-0.396203 1 2 0 0 1
0.0210719 0 3 0 0 1
-0.294493 2 0 1 0 1
-0.316879 1 1 1 0 1
0.822472 0 2 1 0 1
0.0932591 1 0 2 0 1
0.519981 0 1 2 0 1
-0.665272 0 0 3 0 1
0.0307635 2 0 0 1 1
-0.25894 1 1 0 1 1
-0.0635922 0 2 0 1 1
0.351817 1 0 1 1 1
-0.0588033 0 1 1 1 1
0.0658131 0 0 2 1 1
0.0213679 1 0 0 2 1
0.026245 0 1 0 2 1
-0.00306686 0 0 1 2 1
-0.00605357 0 0 0 3 1
0.83653 2 0 0 0 2
-0.508421 1 1 0 0 2
0.380258 0 2 0 0 2
0.259124 1 0 1 0 2
-0.679031 0 1 1 0 2
0.302371 0 0 2 0 2
-0.358659 1 0 0 1 2
-0.0868974 0 1 0 1 2
-0.51627 0 0 1 1 2
-0.0227186 0 0 0 2 2
-0.115813 1 0 0 0 3
0.415349 0 1 0 0 3
0.669374 0 0 1 0 3
-0.117617 0 0 0 1 3
-0.57595 0 0 0 0 4
0.0730798 5 0 0 0 0
0.0193159 4 1 0 0 0
-0.00426731 3 2 0 0 0
-0.00117107 2 3 0 0 0
0.0227624 1 4 0 0 0
0.0600025 0 5 0 0 0
-0.194642 4 0 1 0 0
-0.22147 3 1 1 0 0
-0.18515 2 2 1 0 0
-0.0889768 1 3 1 0 0
0.0619443 0 4 1 0 0
-0.0990566 3 0 2 0 0
-0.196987 2 1 2 0 0
-0.168048 1 2 2 0 0
0.0101801 0 3 2 0 0
0.149678 2 0 3 0 0
0.136261 1 1 3 0 0
0.337232 0 2 3 0 0
0.016565 1 0 4 0 0
0.214692 0 1 4 0 0
0.225745 0 0 5 0 0
0.0188137 4 0 0 1 0
-0.00234078 3 1 0 1 0
-0.00918656 2 2 0 1 0
-0.00399747 1 3 0 1 0
0.0100034 0 4 0 1 0
-0.0257879 3 0 1 1 0
-0.0288916 2 1 1 1 0
0.00307297 1 2 1 1 0
0.0701877 0 3 1 1 0
-0.0159054 2 0 2 1 0
-0.0253738 1 1 2 1 0
0.0352317 0 2 2 1 0
-0.0478784 1 0 3 1 0
-0.0419212 0 1 3 1 0
0.0712846 0 0 4 1 0
0.00450185 3 0 0 2 0
-0.00179984 2 1 0 2 0
-0.00192482 1 2 0 2 0
0.0030377 0 3 0 2 0
0.000644479 2 0 1 2 0
0.00535751 1 1 1 2 0
0.0263947 0 2 1 2 0
-0.0313877 1 0 2 2 0
-0.0315854 0 1 2 2 0
-0.00210365 0 0 3 2 0
-0.00101512 2 0 0 3 0
-0.0024089 1 1 0 3 0
-0.00133703 0 2 0 3 0
-0.00429554 1 0 1 3 0
-0.00319547 0 1 1 3 0
-0.0105037 0 0 2 3 0
-0.00161175 1 0 0 4 0
-0.00193418 0 1 0 4 0
-0.00376316 0 0 1 4 0
-0.000336123 0 0 0 5 0
0.149583 4 0 0 0 1
0.166378 3 1 0 0 1
0.180555 2 2 0 0 1
0.17597 1 3 0 0 1
0.138682 0 4 0 0 1
0.0126794 3 0 1 0 1
-0.0170368 2 1 1 0 1
-0.0661534 1 2 1 0 1
-0.150327 0 3 1 0 1
0.15707 2 0 2 0 1
0.115748 1 1 2 0 1
0.00786049 0 2 2 0 1
0.00525234 1 0 3 0 1
