3.01097 0 0 0 0 0
0.89409 1 0 0 0 0
-2.08955 0 1 0 0 0
0.719488 0 0 1 0 0
0.890382 0 0 0 1 0
0.362929 0 0 0 0 1
0.776886 2 0 0 0 0
0.665356 1 1 0 0 0
-0.780386 0 2 0 0 0
-1.89148 1 0 1 0 0
3.4091 0 1 1 0 0
-0.235186 0 0 2 0 0
0.39532 1 0 0 1 0
-0.051496 0 1 0 1 0
-1.55717 0 0 1 1 0
-1.02468 0 0 0 2 0
-1.32062 1 0 0 0 1
0.5805 0 1 0 0 1
-0.184778 0 0 1 0 1
0.994226 0 0 0 1 1
0.0687248 0 0 0 0 2
0.143146 3 0 0 0 0
-0.252607 2 1 0 0 0
-0.340316 1 2 0 0 0
0.332643 0 3 0 0 0
-1.65318 2 0 1 0 0
3.72889 1 1 1 0 0
-2.85195 0 2 1 0 0
-1.42971 1 0 2 0 0
1.3519 0 1 2 0 0
1.13324 0 0 3 0 0
-0.479479 2 0 0 1 0
-0.193627 1 1 0 1 0
0.581185 0 2 0 1 0
1.58026 1 0 1 1 0
-1.56128 0 1 1 1 0
-1.09683 0 0 2 1 0
-0.45227 1 0 0 2 0
0.397927 0 1 0 2 0
0.735745 0 0 1 2 0
0.18308 0 0 0 3 0
0.0949317 2 0 0 0 1
0.249622 1 1 0 0 1
-0.275142 0 2 0 0 1
-3.36739 1 0 1 0 1
3.30508 0 1 1 0 1
1.81227 0 0 2 0 1
1.42271 1 0 0 1 1
-0.960837 0 1 0 1 1
-1.07557 0 0 1 1 1
-0.310335 0 0 0 2 1
-1.13608 1 0 0 0 2
0.816427 0 1 0 0 2
1.00794 0 0 1 0 2
0.0030104 0 0 0 1 2
0.0784576 0 0 0 0 3
0.827874 4 0 0 0 0
-1.05275 3 1 0 0 0
0.121734 2 2 0 0 0
0.994676 1 3 0 0 0
-0.71078 0 4 0 0 0
0.359099 3 0 1 0 0
-0.9088 2 1 1 0 0
-1.8067 1 2 1 0 0
0.808403 0 3 1 0 0
1.21258 2 0 2 0 0
-1.54211 1 1 2 0 0
1.36225 0 2 2 0 0
0.450899 1 0 3 0 0
1.20368 0 1 3 0 0
0.0564893 0 0 4 0 0
-0.421137 3 0 0 1 0
0.442201 2 1 0 1 0
0.576898 1 2 0 1 0
-0.284909 0 3 0 1 0
-0.0263664 2 0 1 1 0
-0.326943 1 1 1 1 0
0.809595 0 2 1 1 0
-0.555077 1 0 2 1 0
-1.11327 0 1 2 1 0
-0.102893 0 0 3 1 0
-0.00994692 2 0 0 2 0
0.105495 1 1 0 2 0
-0.215522 0 2 0 2 0
-0.00314231 1 0 1 2 0
0.280089 0 1 1 2 0
0.00226304 0 0 2 2 0
0.05117 1 0 0 3 0
-0.065653 0 1 0 3 0
0.0445117 0 0 1 3 0
-0.00897995 0 0 0 4 0
-1.14141 3 0 0 0 1
0.5376 2 1 0 0 1
-0.404631 1 2 0 0 1
0.484506 0 3 0 0 1
0.728665 2 0 1 0 1
0.0180452 1 1 1 0 1
-0.0416608 0 2 1 0 1
1.34741 1 0 2 0 1
-0.00448936 0 1 2 0 1
-0.179168 0 0 3 0 1
0.42557 2 0 0 1 1
-0.67508 1 1 0 1 1
0.0263095 0 2 0 1 1
0.529408 1 0 1 1 1
-1.1725 0 1 1 1 1
0.230188 0 0 2 1 1
-0.244508 1 0 0 2 1
0.269357 0 1 0 2 1
-0.124598 0 0 1 2 1
0.0645888 0 0 0 3 1
0.330407 2 0 0 0 2
0.597298 1 1 0 0 2
-0.343646 0 2 0 0 2
-1.6347 1 0 1 0 2
1.52821 0 1 1 0 2
0.219959 0 0 2 0 2
-0.148382 1 0 0 1 2
0.842956 0 1 0 1 2
-0.499626 0 0 1 1 2
-0.12475 0 0 0 2 2
0.617493 1 0 0 0 3
-1.91761 0 1 0 0 3
1.20411 0 0 1 0 3
-0.184619 0 0 0 1 3
0.503004 0 0 0 0 4
